trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
382,1.049836511925442,0.26838709677419353,100,20
383,1.225860314785778,0.6858064516129032,100,20
384,1.6350552652876835,0.9,100,20
385,1.139047131269245,0.5374193548387097,100,20
386,1.1884888619863367,0.6406451612903226,100,20
387,1.2766980006749333,0.7438709677419355,100,20
388,1.0397983535113084,0.23290322580645162,100,20
389,1.0068483757567652,0.10838709677419354,100,20
390,1.0449204284888811,0.25290322580645164,100,20
391,1.0071252269804136,0.11032258064516129,100,20
392,1.2108715553823366,0.672258064516129,100,20
393,1.1029569373353947,0.44903225806451613,100,20
394,1.3330631442621448,0.7883870967741935,100,20
395,1.1220578283871074,0.5012903225806452,100,20
396,1.2842853521383213,0.7496774193548387,100,20
397,1.6531398325513624,0.9051612903225806,100,20
398,2.6685307845663013,0.9787096774193549,100,20
399,1.1565042572436797,0.5806451612903226,100,20
400,1.2715359562682944,0.7393548387096774,100,20
401,1.153149888632004,0.5748387096774193,100,20
402,1.1134709867187582,0.4774193548387097,100,20
403,1.1564588170410806,0.5793548387096774,100,20
404,1.2866909075509896,0.7516129032258064,100,20
405,1.0148628543838423,0.13806451612903226,100,20
406,1.0056204880506772,0.10387096774193548,100,20
407,1.640086681650199,0.9012903225806451,100,20
408,1.2312610917408313,0.6961290322580646,100,20
409,1.2522293950851295,0.7206451612903226,100,20
410,0.9927587783999456,0.05096774193548387,100,20
411,1.0262456235963264,0.18645161290322582,100,20
412,4.499842165483511,0.9961290322580645,100,20
413,1.1407075143252683,0.5432258064516129,100,20
414,1.3963308340641447,0.8212903225806452,100,20
415,1.2824675357849111,0.747741935483871,100,20
416,2.1783423767145416,0.9625806451612903,100,20
417,3.4696759820478107,0.9935483870967742,100,20
418,1.3692188877730094,0.807741935483871,100,20
419,1.163587786687421,0.5954838709677419,100,20
420,1.1767014138533243,0.6264516129032258,100,20
421,1.204079136552923,0.6645161290322581,100,20
422,0.9870148901580766,0.031612903225806455,100,20
423,1.476652146891428,0.847741935483871,100,20
424,1.0865494791190646,0.4064516129032258,100,20
425,1.007196772127577,0.11161290322580646,100,20
426,1.1119832605140765,0.47096774193548385,100,20
427,1.0032601735157614,0.09419354838709677,100,20
428,1.1394894979915176,0.5393548387096774,100,20
429,1.039006781076195,0.22903225806451613,100,20
430,1.1042433476033913,0.4541935483870968,100,20
431,1.0001604509339979,0.08064516129032258,100,20
432,1.0853367280543904,0.4012903225806452,100,20
433,1.024846970695828,0.18,100,20
434,0.9965844322470907,0.06580645161290323,100,20
435,1.0864051167635753,0.40516129032258064,100,20
436,2.468464684605659,0.9722580645161291,100,20
437,1.087418724226059,0.4103225806451613,100,20
438,1.029825337111726,0.19870967741935483,100,20
439,1.0424243173753205,0.24258064516129033,100,20
440,0.9696849915676463,0.0,100,20
441,1.341312077921622,0.7948387096774193,100,20
442,1.0783594068681115,0.3774193548387097,100,20
443,1.0013887124282077,0.08580645161290322,100,20
444,1.5838735192850215,0.8845161290322581,100,20
445,1.0320206016268705,0.20903225806451614,100,20
446,1.088735785059779,0.4154838709677419,100,20
447,1.1129175037801933,0.47419354838709676,100,20
448,1.0200787726038043,0.1625806451612903,100,20
449,1.6624721054406635,0.9070967741935484,100,20
450,1.3827916304846908,0.8148387096774193,100,20
451,1.0942746664507754,0.4270967741935484,100,20
452,1.225948653071602,0.6864516129032258,100,20
453,1.1394552227023547,0.5387096774193548,100,20
454,1.269730605164503,0.7374193548387097,100,20
455,1.0971844220311402,0.43483870967741933,100,20
456,1.136409305517613,0.532258064516129,100,20
457,1.1670663432371844,0.6096774193548387,100,20
458,1.243727818698562,0.7090322580645161,100,20
459,1.5453993604854908,0.8690322580645161,100,20
460,1.1529973271393488,0.5741935483870968,100,20
461,1.0588189243274404,0.3032258064516129,100,20
462,1.0602931747785351,0.3090322580645161,100,20
463,1.162082837900239,0.5922580645161291,100,20
464,1.0249641586854996,0.18064516129032257,100,20
465,1.2470381594188429,0.7174193548387097,100,20
466,1.1151445975259489,0.4838709677419355,100,20
467,1.167575517378209,0.6116129032258064,100,20
468,0.9737048837954868,0.001935483870967742,100,20
469,1.1697319047081032,0.6154838709677419,100,20
470,1.0452567492135096,0.25483870967741934,100,20
471,1.0656927325248184,0.3303225806451613,100,20
472,1.074617820459619,0.36451612903225805,100,20
473,1.0009756782197123,0.08451612903225807,100,20
474,0.9703184922276012,0.0006451612903225806,100,20
475,1.246179869738853,0.7167741935483871,100,20
476,0.9839065011255537,0.02193548387096774,100,20
477,1.1113469236365696,0.46774193548387094,100,20
478,1.3658620233816638,0.8051612903225807,100,20
479,1.5112706876608346,0.8567741935483871,100,20
480,1.0787099016645265,0.37870967741935485,100,20
481,1.2561592556803958,0.7258064516129032,100,20
482,1.062028782365498,0.3167741935483871,100,20
483,1.000730805657863,0.08258064516129032,100,20
484,1.1083430425686143,0.4612903225806452,100,20
485,1.7680324327446535,0.9258064516129032,100,20
486,1.044050522091268,0.24903225806451612,100,20
487,1.34764444798246,0.7993548387096774,100,20
488,1.0025265553838496,0.09161290322580645,100,20
489,1.0893974086825953,0.4167741935483871,100,20
490,1.123035033872537,0.5038709677419355,100,20
491,1.002807541944917,0.09225806451612903,100,20
492,1.0867247255691495,0.4070967741935484,100,20
493,1.1441076731808928,0.5567741935483871,100,20
494,1.0667599159138292,0.33548387096774196,100,20
495,0.9807463806857679,0.012258064516129033,100,20
496,1.0676631676287724,0.3387096774193548,100,20
497,1.2968648845852893,0.7593548387096775,100,20
498,1.2402219002391095,0.7064516129032258,100,20
499,1.0707144194041267,0.34838709677419355,100,20
500,1.097940531952905,0.4367741935483871,100,20
501,1.8558411035381297,0.9387096774193548,100,20
502,1.0682817610543924,0.34258064516129033,100,20
503,1.2335747341582606,0.7006451612903226,100,20
504,1.0510630514118895,0.27225806451612905,100,20
505,1.0155718556122066,0.1432258064516129,100,20
506,1.1150718872181886,0.48258064516129034,100,20
507,1.1659812477090639,0.6064516129032258,100,20
508,1.0115831368179022,0.12903225806451613,100,20
509,1.03928436628899,0.23096774193548386,100,20
510,0.9920985407780323,0.04838709677419355,100,20
511,1.1384881068867492,0.5367741935483871,100,20
512,1.1202512768221373,0.49806451612903224,100,20
513,1.2906290105893865,0.7541935483870967,100,20
514,1.5957170897578365,0.8883870967741936,100,20
515,1.022323190796164,0.1703225806451613,100,20
516,1.015740610985317,0.14516129032258066,100,20
517,1.4331134045001832,0.8329032258064516,100,20
