meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_median,366,1.6492865499923826,1.2034329913764727,3.3350540278372884,0.9135992093949844,1.5719533613456873,0.7521994196057931,0.02402898912738117
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_min,366,0.11734583515272264,0.09858831097881199,0.08282345158106413,0.05602425269770057,0.1551942379461222,0.20306250694618314,0.013505227974608007
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_range,366,39.53864213942391,8.306899186358715,135.4906001147256,5.17034823047816,17.977187180414937,3.521792388964781,0.1314383963830016
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_sd,366,7.684763383505408,1.7508909780614252,26.569361434501456,1.160696033363417,3.391773122902019,4.18959425883654,0.14942422349005666
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_skew,366,2.197150099969506,1.900999701447137,1.168165007182122,1.2559333827999806,2.992225452166626,0.2514246198840708,0.06762850220236652
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_vcoef,366,1.206057766264445,1.001045587360279,0.631299537386518,0.7878441458451549,1.352263488631956,0.5377862563566208,0.10356235278179894
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_0s,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_iqr,47,8.206348290727754e-05,7.002115127576954e-05,4.9115903427057176e-05,5.105908438384548e-05,9.182356113161745e-05,0.2908319588375285,-0.0386768774199294
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_kurt,47,6.6698136405934,3.4067118808884977,8.209271460564839,1.7464049070643415,9.333582596645844,0.6433164325963602,0.11420386458323438
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_mad,47,4.108193478137516e-05,3.4628803949010115e-05,2.3918875134335086e-05,2.5874747112926758e-05,4.552639774504012e-05,0.22826892905248392,-0.11764689580145801
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_mean,47,2.485476802375763e-06,2.8999610991312407e-07,1.803036573874775e-05,-4.182505270055844e-09,1.981912838719505e-06,0.7528122555596977,-0.3159863638694875
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_meanse,47,2.884265928225418e-05,1.3022207405749318e-05,3.673919789191407e-05,9.605194240841633e-06,2.7085671245510743e-05,1.503875486674452,0.07558377063253487
MP00008,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_quant_05,47,-0.00019294071055481833,-0.00014613875208733222,0.00019837849201558724,-0.00017905210814490104,-0.00010644337985268312,-0.8927219907663906,-0.24922516444249396
